,taxon_id,kingdom,phylum,order,family,genus,species,scientific_name,country
5219,5324859,Plantae,Tracheophyta,Asparagales,Orchidaceae,Chloraea,bletioides,Chloraea bletioides Lindl.,
5220,5326622,Plantae,Tracheophyta,Asparagales,Amaryllidaceae,Tulbaghia,violacea,Tulbaghia violacea Harv.,
5221,5326791,Plantae,Tracheophyta,Asparagales,Amaryllidaceae,Sternbergia,lutea,Sternbergia lutea (L.) Ker Gawl. ex Spreng.,
5222,5328895,Plantae,Tracheophyta,Alismatales,Alismataceae,Sagittaria,lancifolia,Sagittaria lancifolia L.,
5223,5328909,Plantae,Tracheophyta,Alismatales,Alismataceae,Sagittaria,latifolia,Sagittaria latifolia Willd.,
5224,5330580,Plantae,Tracheophyta,Alismatales,Araceae,Arum,maculatum,Arum maculatum L.,
5225,5331111,Plantae,Tracheophyta,Malvales,Cistaceae,Hudsonia,tomentosa,Hudsonia tomentosa Nutt.,
5226,5331262,Plantae,Tracheophyta,Malpighiales,Violaceae,Viola,pedatifida,Viola pedatifida G.Don,
5227,5331338,Plantae,Tracheophyta,Malpighiales,Violaceae,Viola,pubescens,Viola pubescens Aiton,
5228,5331355,Plantae,Tracheophyta,Malpighiales,Violaceae,Viola,palustris,Viola palustris L.,
5229,5332388,Plantae,Tracheophyta,Fagales,Fagaceae,Lithocarpus,glaber,Lithocarpus glaber (Thunb.) Nakai,
5230,5333015,Plantae,Tracheophyta,Fagales,Fagaceae,Castanopsis,sieboldii,Castanopsis sieboldii (Makino) Hatus.,
5231,5333230,Plantae,Tracheophyta,Fagales,Fagaceae,Castanea,dentata,Castanea dentata (Marshall) Borkh.,
5232,5333237,Plantae,Tracheophyta,Fagales,Fagaceae,Castanea,mollissima,Castanea mollissima Blume,
5233,5333249,Plantae,Tracheophyta,Fagales,Fagaceae,Castanea,crenata,Castanea crenata Siebold & Zucc.,
5234,5333294,Plantae,Tracheophyta,Fagales,Fagaceae,Castanea,sativa,Castanea sativa Mill.,
5235,5333315,Plantae,Tracheophyta,Fagales,Fagaceae,Chrysolepis,chrysophylla,Chrysolepis chrysophylla (Douglas ex Hook.) Hjelmq.,
5236,5333375,Plantae,Tracheophyta,Ericales,Ericaceae,Phyllodoce,empetriformis,Phyllodoce empetriformis (Sm.) D.Don,
5237,5333391,Plantae,Tracheophyta,Ericales,Ericaceae,Lyonia,ligustrina,Lyonia ligustrina (L.) DC.,
5238,5333412,Plantae,Tracheophyta,Ericales,Ericaceae,Erica,tetralix,Erica tetralix L.,
5239,5333413,Plantae,Tracheophyta,Ericales,Ericaceae,Andromeda,polifolia,Andromeda polifolia L.,
5240,5334259,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Lonicera,xylosteum,Lonicera xylosteum L.,
5241,5334277,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Lonicera,periclymenum,Lonicera periclymenum L.,
5242,5334437,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Polygonum,erectum,Polygonum erectum L.,
5243,5334692,Plantae,Tracheophyta,Gentianales,Rubiaceae,Erithalis,fruticosa,Erithalis fruticosa L.,
5244,5336162,Plantae,Tracheophyta,Gentianales,Rubiaceae,Nauclea,pobeguinii,Nauclea pobeguinii (Hua ex Pobég.) Merr.,
5245,5336915,Plantae,Tracheophyta,Gentianales,Rubiaceae,Lasianthus,kilimandscharicus,Lasianthus kilimandscharicus K.Schum.,
5246,5337345,Plantae,Tracheophyta,Gentianales,Rubiaceae,Chomelia,obtusa,Chomelia obtusa Cham. & Schltdl.,
5247,5337499,Plantae,Tracheophyta,Gentianales,Rubiaceae,Richardia,brasiliensis,Richardia brasiliensis Gomes,
5248,5341112,Plantae,Tracheophyta,Lamiales,Verbenaceae,Phyla,nodiflora,Phyla nodiflora (L.) Greene,
5249,5341161,Plantae,Tracheophyta,Lamiales,Verbenaceae,Aloysia,gratissima,Aloysia gratissima (Gillies & Hook.) Tronc.,
5250,5341175,Plantae,Tracheophyta,Boraginales,Boraginaceae,Myosotis,sylvatica,Myosotis sylvatica Ehrh. ex Hoffm.,
5251,5341216,Plantae,Tracheophyta,Boraginales,Boraginaceae,Mertensia,drummondii,Mertensia drummondii (Lehm.) G.Don,
5252,5341217,Plantae,Tracheophyta,Boraginales,Boraginaceae,Mertensia,oblongifolia,Mertensia oblongifolia (Nutt.) G.Don,
5253,5341283,Plantae,Tracheophyta,Boraginales,Cordiaceae,Cordia,sulcata,Cordia sulcata DC.,
5254,5341389,Plantae,Tracheophyta,Lamiales,Lamiaceae,Leonurus,cardiaca,Leonurus cardiaca L.,
5255,5341411,Plantae,Tracheophyta,Lamiales,Lamiaceae,Monarda,fistulosa,Monarda fistulosa L.,
5256,5341413,Plantae,Tracheophyta,Lamiales,Lamiaceae,Monarda,punctata,Monarda punctata L.,
5257,5341775,Plantae,Tracheophyta,Solanales,Solanaceae,Physalis,lagascae,Physalis lagascae Roem. & Schult.,
5258,5341786,Plantae,Tracheophyta,Solanales,Solanaceae,Physalis,virginiana,Physalis virginiana Mill.,
5259,5341792,Plantae,Tracheophyta,Solanales,Solanaceae,Physalis,angulata,Physalis angulata L.,
5260,5341819,Plantae,Tracheophyta,Solanales,Solanaceae,Physalis,pubescens,Physalis pubescens L.,
5261,5342802,Plantae,Tracheophyta,Fabales,Fabaceae,Astragalus,maximowiczii,Astragalus maximowiczii Trautv.,
5262,5343113,Plantae,Tracheophyta,Fabales,Fabaceae,Astragalus,laxmannii,Astragalus laxmannii Jacq.,
5263,5343487,Plantae,Tracheophyta,Fabales,Fabaceae,Astragalus,umbellatus,Astragalus umbellatus Bunge,
5264,5343559,Plantae,Tracheophyta,Fabales,Fabaceae,Astragalus,eucosmus,Astragalus eucosmus B.L.Rob.,
5265,5344992,Plantae,Tracheophyta,Fabales,Fabaceae,Astragalus,leibergii,Astragalus leibergii M.E.Jones,
5266,5347452,Plantae,Tracheophyta,Fabales,Fabaceae,Zygia,longifolia,Zygia longifolia (Humb. & Bonpl. ex Willd.) Britton & Rose,
5267,5347571,Plantae,Tracheophyta,Fabales,Fabaceae,Genista,pilosa,Genista pilosa L.,
5268,5347796,Plantae,Tracheophyta,Fabales,Fabaceae,Genista,monspessulana,Genista monspessulana (L.) L.A.S.Johnson,
5269,5348436,Plantae,Tracheophyta,Fabales,Fabaceae,Carmichaelia,petriei,Carmichaelia petriei Kirk,
5270,5348460,Plantae,Tracheophyta,Fabales,Fabaceae,Carmichaelia,odorata,Carmichaelia odorata Colenso ex Hook.f.,
5271,5348753,Plantae,Tracheophyta,Fabales,Fabaceae,Brongniartia,lupinoides,Brongniartia lupinoides (Kunth) Taub.,
5272,5348890,Plantae,Tracheophyta,Fabales,Fabaceae,Burkea,africana,Burkea africana Hook.,
5273,5349581,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,variegata,Erythrina variegata L.,
5274,5349620,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,fusca,Erythrina fusca Lour.,
5275,5350585,Plantae,Tracheophyta,Fabales,Fabaceae,Rhynchosia,minima,Rhynchosia minima (L.) DC.,
5276,5351907,Plantae,Tracheophyta,Fabales,Fabaceae,Swartzia,leptopetala,Swartzia leptopetala Benth.,
5277,5352221,Plantae,Tracheophyta,Fabales,Fabaceae,Robinia,hispida,Robinia hispida L.,
5278,5352512,Plantae,Tracheophyta,Fabales,Fabaceae,Tipuana,tipu,Tipuana tipu (Benth.) Kuntze,
5279,5353273,Plantae,Tracheophyta,Fabales,Fabaceae,Dalea,multiflora,Dalea multiflora (Nutt.) Shinners,
5280,5353417,Plantae,Tracheophyta,Fabales,Fabaceae,Dalea,foliolosa,Dalea foliolosa (Aiton) Barneby,
5281,5356013,Plantae,Tracheophyta,Fabales,Fabaceae,Adesmia,montana,Adesmia montana Phil.,
5282,5356674,Plantae,Tracheophyta,Fabales,Fabaceae,Lathyrus,brachycalyx,Lathyrus brachycalyx Rydb.,
5283,5356701,Plantae,Tracheophyta,Fabales,Fabaceae,Lathyrus,pratensis,Lathyrus pratensis L.,
5284,5356854,Plantae,Tracheophyta,Fabales,Fabaceae,Lotus,pedunculatus,Lotus pedunculatus Cav.,
5285,5357108,Plantae,Tracheophyta,Fabales,Fabaceae,Cassia,fistula,Cassia fistula L.,
5286,5357270,Plantae,Tracheophyta,Fabales,Fabaceae,Diphysa,floribunda,Diphysa floribunda Peyr.,
5287,5358460,Plantae,Tracheophyta,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora (Sw.) DC.,
5288,5358492,Plantae,Tracheophyta,Fabales,Fabaceae,Prosopis,farcta,Prosopis farcta (Banks & Sol.) J.F.Macbr.,
5289,5358538,Plantae,Tracheophyta,Fabales,Fabaceae,Prosopis,velutina,Prosopis velutina Wooton,
5290,5358812,Plantae,Tracheophyta,Fabales,Fabaceae,Trifolium,medium,Trifolium medium L.,
5291,5359148,Plantae,Tracheophyta,Fabales,Fabaceae,Trifolium,wormskioldii,Trifolium wormskioldii Lehm.,
5292,5359209,Plantae,Tracheophyta,Fabales,Fabaceae,Trifolium,ochroleucon,Trifolium ochroleucon Huds.,
5293,5359238,Plantae,Tracheophyta,Fabales,Fabaceae,Trifolium,buckwestiorum,Trifolium buckwestiorum Isely,
5294,5361536,Plantae,Tracheophyta,Fabales,Fabaceae,Oxytropis,campestris,Oxytropis campestris (L.) DC.,
5295,5361618,Plantae,Tracheophyta,Fabales,Fabaceae,Oxytropis,jordalii,Oxytropis jordalii A.E.Porsild,
5296,5361841,Plantae,Tracheophyta,Rosales,Urticaceae,Pilea,microphylla,Pilea microphylla (L.) Liebm.,
5297,5361869,Plantae,Tracheophyta,Rosales,Ulmaceae,Ulmus,parvifolia,Ulmus parvifolia Jacq.,
5298,5361877,Plantae,Tracheophyta,Rosales,Ulmaceae,Ulmus,pumila,Ulmus pumila L.,
5299,5361880,Plantae,Tracheophyta,Rosales,Cannabaceae,Cannabis,sativa,Cannabis sativa L.,
5300,5361907,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,altissima,Ficus altissima Blume,
5301,5361908,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,ulmifolia,Ficus ulmifolia Lam.,
5302,5361909,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,carica,Ficus carica L.,
5303,5361914,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,drupacea,Ficus drupacea Thunb.,
5304,5361923,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,aurea,Ficus aurea Nutt.,
5305,5361930,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,pumila,Ficus pumila L.,
5306,5361944,Plantae,Tracheophyta,Rosales,Moraceae,Broussonetia,papyrifera,Broussonetia papyrifera (L.) Vent.,
5307,5361994,Plantae,Tracheophyta,Saxifragales,Crassulaceae,Sedum,stenopetalum,Sedum stenopetalum Pursh,
5308,5361995,Plantae,Tracheophyta,Saxifragales,Crassulaceae,Sedum,dendroideum,Sedum dendroideum Moc. & Sessé ex DC.,
5309,5362828,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,elaeagrifolia,Pyrus elaeagrifolia Pall.,
5310,5363119,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,calleryana,Pyrus calleryana Decne.,
5311,5363627,Plantae,Tracheophyta,Rosales,Rosaceae,Aronia,melanocarpa,Aronia melanocarpa (Michx.) Elliott,
5312,5364129,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,integrifolia,Dryas integrifolia Vahl,
5313,5365717,Plantae,Tracheophyta,Rosales,Rosaceae,Potentilla,indica,Potentilla indica (Andr.) Wolf,
5314,5365778,Plantae,Tracheophyta,Rosales,Rosaceae,Potentilla,pusilla,Potentilla pusilla Host,
5315,5367294,Plantae,Tracheophyta,Rosales,Rosaceae,Potentilla,recta,Potentilla recta L.,
5316,5369652,Plantae,Tracheophyta,Rosales,Rosaceae,Geum,urbanum,Geum urbanum L.,
5317,5369701,Plantae,Tracheophyta,Rosales,Rosaceae,Geum,rivale,Geum rivale L.,
5318,5369703,Plantae,Tracheophyta,Rosales,Rosaceae,Geum,triflorum,Geum triflorum Pursh,
5319,5369874,Plantae,Tracheophyta,Rosales,Rosaceae,Geum,rossii,Geum rossii (R.Br.) Ser.,
5320,5369957,Plantae,Tracheophyta,Rosales,Rosaceae,Geum,vernum,Geum vernum (Raf.) Torr. & A.Gray,
5321,5370313,Plantae,Tracheophyta,Rosales,Rosaceae,Purshia,tridentata,Purshia tridentata (Pursh) DC.,
5322,5370380,Plantae,Tracheophyta,Rosales,Rosaceae,Dasiphora,fruticosa,Dasiphora fruticosa (L.) Rydb.,
5323,5371605,Plantae,Tracheophyta,Saxifragales,Saxifragaceae,Tolmiea,menziesii,Tolmiea menziesii (Pursh) Torr. & A.Gray,
5324,5371610,Plantae,Tracheophyta,Saxifragales,Saxifragaceae,Tiarella,cordifolia,Tiarella cordifolia L.,
5325,5371645,Plantae,Tracheophyta,Saxifragales,Saxifragaceae,Mitella,diphylla,Mitella diphylla L.,
5326,5371699,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Hepatica,nobilis,Hepatica nobilis Schreb.,
5327,5371791,Plantae,Tracheophyta,Apiales,Apiaceae,Angelica,lucida,Angelica lucida L.,
5328,5371842,Plantae,Tracheophyta,Apiales,Apiaceae,Aletes,acaulis,Aletes acaulis (Torr.) J.M.Coult. & Rose,
5329,5371879,Plantae,Tracheophyta,Apiales,Apiaceae,Apium,graveolens,Apium graveolens L.,
5330,5372380,Plantae,Tracheophyta,Vitales,Vitaceae,Vitis,amurensis,Vitis amurensis Rupr.,
5331,5372427,Plantae,Tracheophyta,Rosales,Elaeagnaceae,Shepherdia,canadensis,Shepherdia canadensis (L.) Nutt.,
5332,5372535,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,lutea,Salix lutea Nutt.,
5333,5372604,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,lucida,Salix lucida Muhl.,
5334,5372629,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,cordata,Salix cordata Michx.,
5335,5372700,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,commutata,Salix commutata Bebb,
5336,5372851,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,argyrocarpa,Salix argyrocarpa Andersson,
5337,5375020,Plantae,Tracheophyta,Brassicales,Brassicaceae,Arabis,alpina,Arabis alpina L.,
5338,5375388,Plantae,Tracheophyta,Brassicales,Brassicaceae,Capsella,bursa-pastoris,Capsella bursa-pastoris (L.) Medik.,
5339,5375486,Plantae,Tracheophyta,Brassicales,Brassicaceae,Warea,carteri,Warea carteri Small,
5340,5375517,Plantae,Tracheophyta,Brassicales,Brassicaceae,Erucastrum,arabicum,Erucastrum arabicum Fisch. & C.A.Mey.,
5341,5375907,Plantae,Tracheophyta,Brassicales,Brassicaceae,Schouwia,purpurea,Schouwia purpurea (Forssk.) Schweinf.,
5342,5376309,Plantae,Tracheophyta,Brassicales,Brassicaceae,Diplotaxis,erucoides,Diplotaxis erucoides (L.) DC.,
5343,5376514,Plantae,Tracheophyta,Brassicales,Brassicaceae,Lepidium,chalepense,Lepidium chalepense L.,
5344,5377060,Plantae,Tracheophyta,Brassicales,Brassicaceae,Lepidium,didymum,Lepidium didymum L.,
5345,5379861,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Sapium,haematospermum,Sapium haematospermum Müll.Arg.,
5346,5379876,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Sapium,obovatum,Sapium obovatum Klotzsch ex Müll.Arg.,
5347,5379918,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Sapium,glandulosum,Sapium glandulosum (L.) Morong,
5348,5383909,Plantae,Tracheophyta,Caryophyllales,Amaranthaceae,Bassia,hyssopifolia,Bassia hyssopifolia (Pall.) Kuntze,
5349,5384047,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Opuntia,humifusa,Opuntia humifusa (Raf.) Raf.,
5350,5384458,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Gypsophila,paniculata,Gypsophila paniculata L.,
5351,5384779,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Silene,douglasii,Silene douglasii Hook.,
5352,5384835,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Silene,grayi,Silene grayi S.Watson,
5353,5384932,Plantae,Tracheophyta,Piperales,Saururaceae,Saururus,cernuus,Saururus cernuus L.,
5354,5385923,Plantae,Tracheophyta,Asterales,Asteraceae,Chrysopsis,mariana,Chrysopsis mariana (L.) Elliott,
5355,5385958,Plantae,Tracheophyta,Asterales,Asteraceae,Volutaria,canariensis,Volutaria canariensis Wagenitz,
5356,5386074,Plantae,Tracheophyta,Asterales,Asteraceae,Bedfordia,salicina,Bedfordia salicina (Labill.) DC.,
5357,5386938,Plantae,Tracheophyta,Asterales,Asteraceae,Tragopogon,porrifolius,Tragopogon porrifolius L.,
5358,5387210,Plantae,Tracheophyta,Asterales,Asteraceae,Malacothrix,fendleri,Malacothrix fendleri A.Gray,
5359,5388602,Plantae,Tracheophyta,Asterales,Asteraceae,Jacobaea,vulgaris,Jacobaea vulgaris Gaertn.,
5360,5388603,Plantae,Tracheophyta,Asterales,Asteraceae,Jacobaea,subalpina,Jacobaea subalpina (W.D.J.Koch) Pelser & Veldkamp,
5361,5388927,Plantae,Tracheophyta,Asterales,Asteraceae,Solidago,sempervirens,Solidago sempervirens L.,
5362,5388977,Plantae,Tracheophyta,Asterales,Asteraceae,Solidago,ulmifolia,Solidago ulmifolia Muhl. ex Willd.,
5363,5389029,Plantae,Tracheophyta,Asterales,Asteraceae,Solidago,canadensis,Solidago canadensis L.,
5364,5389158,Plantae,Tracheophyta,Asterales,Asteraceae,Solidago,simplex,Solidago simplex Kunth,
5365,5390051,Plantae,Tracheophyta,Asterales,Asteraceae,Plagiolophus,millspaughii,Plagiolophus millspaughii Greenm.,
5366,5391933,Plantae,Tracheophyta,Asterales,Asteraceae,Bidens,polylepis,Bidens polylepis S.F.Blake,
5367,5392083,Plantae,Tracheophyta,Asterales,Asteraceae,Bidens,connata,Bidens connata Muhl. ex Willd.,
5368,5392252,Plantae,Tracheophyta,Asterales,Asteraceae,Cichorium,intybus,Cichorium intybus L.,
5369,5392708,Plantae,Tracheophyta,Asterales,Asteraceae,Echinops,glaberrimus,Echinops glaberrimus DC.,
5370,5392854,Plantae,Tracheophyta,Asterales,Asteraceae,Echinops,polyceras,Echinops polyceras Boiss.,
5371,5392993,Plantae,Tracheophyta,Asterales,Asteraceae,Layia,jonesii,Layia jonesii A.Gray,
5372,5393080,Plantae,Tracheophyta,Asterales,Asteraceae,Arctium,tomentosum,Arctium tomentosum Mill.,
5373,5395893,Plantae,Tracheophyta,Asterales,Asteraceae,Elephantopus,elatus,Elephantopus elatus Bertol.,
5374,5396123,Plantae,Tracheophyta,Asterales,Asteraceae,Eurybia,furcata,Eurybia furcata (E.S.Burgess) G.L.Nesom,
5375,5396473,Plantae,Tracheophyta,Asterales,Asteraceae,Heliopsis,parvifolia,Heliopsis parvifolia A.Gray,
5376,5398421,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,micrantha,Mikania micrantha Kunth,
5377,5398828,Plantae,Tracheophyta,Asterales,Asteraceae,Mikania,scandens,Mikania scandens (L.) Willd.,
5378,5398966,Plantae,Tracheophyta,Asterales,Asteraceae,Trixis,inula,Trixis inula Crantz,
5379,5399441,Plantae,Tracheophyta,Asterales,Asteraceae,Microseris,nutans,Microseris nutans (Hook.) Sch.Bip.,
5380,5401002,Plantae,Tracheophyta,Asterales,Asteraceae,Leucanthemum,maximum,Leucanthemum maximum (Ramond) DC.,
5381,5401007,Plantae,Tracheophyta,Asterales,Asteraceae,Leucanthemum,superbum,Leucanthemum ×superbum (Bergmans ex J.W.Ingram) D.H.Kent,
5382,5402363,Plantae,Tracheophyta,Asterales,Asteraceae,Dimorphotheca,pluvialis,Dimorphotheca pluvialis (L.) Moench,
5383,5403304,Plantae,Tracheophyta,Asterales,Asteraceae,Crepis,capillaris,Crepis capillaris (L.) Wallr.,
5384,5403358,Plantae,Tracheophyta,Asterales,Asteraceae,Crepis,pyrenaica,Crepis pyrenaica (L.) Greuter,
5385,5403395,Plantae,Tracheophyta,Asterales,Asteraceae,Crepis,intermedia,Crepis intermedia A.Gray,
5386,5403404,Plantae,Tracheophyta,Asterales,Asteraceae,Crepis,barbigera,Crepis barbigera Leiberg ex Coville,
5387,5403701,Plantae,Tracheophyta,Asterales,Asteraceae,Crepis,atribarba,Crepis atribarba A.Heller,
5388,5405480,Plantae,Tracheophyta,Asterales,Asteraceae,Pectis,papposa,Pectis papposa Harv. & Gray,
5389,5405910,Plantae,Tracheophyta,Asterales,Asteraceae,Arnica,lessingii,Arnica lessingii (Torr. & A.Gray) Greene,
5390,5405990,Plantae,Tracheophyta,Asterales,Asteraceae,Arnica,ovata,Arnica ovata Greene,
5391,5406004,Plantae,Tracheophyta,Asterales,Asteraceae,Arnica,latifolia,Arnica latifolia Bong.,
5392,5407547,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annickia,polycarpa,Annickia polycarpa (DC.) Setten & Maas,
5393,5408737,Plantae,Tracheophyta,Asterales,Campanulaceae,Lobelia,inflata,Lobelia inflata L.,
5394,5410907,Plantae,Tracheophyta,Asterales,Campanulaceae,Campanula,rotundifolia,Campanula rotundifolia L.,
5395,5411133,Plantae,Tracheophyta,Asterales,Campanulaceae,Campanula,aurita,Campanula aurita Greene,
5396,5412772,Plantae,Tracheophyta,Asterales,Campanulaceae,Centropogon,ferrugineus,Centropogon ferrugineus (L.f.) Gleason,
5397,5413921,Plantae,Tracheophyta,Asterales,Campanulaceae,Wahlenbergia,albomarginata,Wahlenbergia albomarginata Hook.,
5398,5414222,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,aquifolium,Ilex aquifolium L.,
5399,5414540,Plantae,Tracheophyta,Gentianales,Gentianaceae,Swertia,perennis,Swertia perennis L.,
5400,5414636,Plantae,Tracheophyta,Lamiales,Phrymaceae,Diplacus,longiflorus,Diplacus longiflorus Nutt.,
5401,5414976,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Bellardia,trixago,Bellardia trixago (L.) All.,
5402,5414989,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Digitalis,lanata,Digitalis lanata Ehrh.,
5403,5415011,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Linaria,dalmatica,Linaria dalmatica (L.) Mill.,
5404,5415072,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Chilopsis,linearis,Chilopsis linearis (Cav.) Sweet,
5405,5415365,Plantae,Tracheophyta,Lamiales,Acanthaceae,Dicliptera,brachiata,Dicliptera brachiata (Pursh) Spreng.,
5406,5415380,Plantae,Tracheophyta,Lamiales,Acanthaceae,Ruellia,nudiflora,Ruellia nudiflora (Engelm. & Gray) Urb.,
5407,5415469,Plantae,Tracheophyta,Lamiales,Acanthaceae,Ruellia,blechum,Ruellia blechum L.,
5408,5415472,Plantae,Tracheophyta,Lamiales,Tetrachondraceae,Polypremum,procumbens,Polypremum procumbens L.,
5409,5416659,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,elliptica,Eugenia elliptica Lam.,
5410,5416826,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,grisiana,Eugenia grisiana Guillaumin,
5411,5417055,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,dysenterica,Eugenia dysenterica DC.,
5412,5417616,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,pyriformis,Eugenia pyriformis Cambess.,
5413,5417892,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,moraviana,Eugenia moraviana O.Berg,
5414,5418067,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,punicifolia,Eugenia punicifolia (Kunth) DC.,
5415,5418394,Plantae,Tracheophyta,Myrtales,Myrtaceae,Corymbia,calophylla,Corymbia calophylla (Lindl.) K.D.Hill & L.A.S.Johnson,
5416,5420380,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,guajava,Psidium guajava L.,
5417,5420957,Plantae,Tracheophyta,Myrtales,Onagraceae,Clarkia,unguiculata,Clarkia unguiculata Lindl.,
5418,5420968,Plantae,Tracheophyta,Myrtales,Onagraceae,Clarkia,purpurea,Clarkia purpurea (Curtis) A.Nelson & J.F.Macbr.,
5419,5420978,Plantae,Tracheophyta,Myrtales,Onagraceae,Clarkia,amoena,Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.,
5420,5420987,Plantae,Tracheophyta,Myrtales,Onagraceae,Ludwigia,octovalvis,Ludwigia octovalvis (Jacq.) Raven,
5421,5421001,Plantae,Tracheophyta,Myrtales,Onagraceae,Ludwigia,virgata,Ludwigia virgata Michx.,
5422,5421049,Plantae,Tracheophyta,Ericales,Marcgraviaceae,Marcgravia,tobagensis,Marcgravia tobagensis Urb.,
5423,5421180,Plantae,Tracheophyta,Sapindales,Sapindaceae,Koelreuteria,paniculata,Koelreuteria paniculata Laxm.,
5424,5421895,Chromista,Ochrophyta,Biddulphiales,Biddulphiaceae,Isthmia,nervosa,"Isthmia nervosa Kützing, 1844",
5425,5422221,Chromista,Ochrophyta,Dictyochales,Dictyochaceae,Dictyocha,speculum,"Dictyocha speculum Ehrenberg, 1839",
5426,5422328,Chromista,Ochrophyta,Laminariales,Laminariaceae,Macrocystis,pyrifera,Macrocystis pyrifera (Linnaeus) C.Agardh,
